91,619,-742
103,619,-742
102,619,-742
90,619,-742
126,619,-742
100,619,-742
87,619,-742
120,619,-742
92,619,-742
49,619,-742
30,619,-742
33,619,-742
36,619,-742
28,619,-742
45,619,-742
1,619,-742
-3,619,-742
8,619,-742
27,619,-742
40,619,-742
